date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price
2026-03-23,482db144520650cd646a5e4778c1fc02,San Francisco Giants,New York Yankees,1.5,-160,-1.5,135,1.5,-160,-1.5,140,1.5,-182,-1.5,145,1.5,-160,-1.5,140,1.5,-180,-1.5,155,1.5,-182,-1.5,149,1.5,-166,-1.5,138,1.5,-160,-1.5,141
2026-03-23,7dc467f8d7fca948c9e9ca103825d968,New York Mets,Pittsburgh Pirates,-1.5,165,1.5,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,afb66747c7f054c593a2674b7b304b4e,Milwaukee Brewers,Chicago White Sox,-1.5,115,1.5,-135,,,,,-1.5,125,1.5,-175,,,,,,,,,,,,,,,,,,,,
2026-03-23,4de2590a17bdf6f8b4a906f4c63162c0,Chicago Cubs,Washington Nationals,-1.5,-102,1.5,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,c52d19ac74eb2f89bfb7bc284970d655,Baltimore Orioles,Minnesota Twins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,3954fca33e068341fbcf893afefbc2e6,Cincinnati Reds,Boston Red Sox,1.5,-135,-1.5,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,ded68cb95818777b5dd185d53a79acff,San Diego Padres,Detroit Tigers,1.5,-155,-1.5,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,938a5275d47936ba93f9663f6415f344,Houston Astros,Los Angeles Angels,-1.5,110,1.5,-130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,ac57f6f9aed299cfeb9551b910fa7248,Philadelphia Phillies,Texas Rangers,-1.5,150,1.5,-185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,cfdeb0596b2f626db8901c8a4dc5ea7c,St. Louis Cardinals,Tampa Bay Rays,1.5,-185,-1.5,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,a6a0dde319f89b70eb1cf1e004b81fe6,Los Angeles Dodgers,Arizona Diamondbacks,-1.5,-120,1.5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,5c8789e78ef558dfaf6b887deacec21c,Seattle Mariners,Cleveland Guardians,-1.5,135,1.5,-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,f827191f31f31298e4dd836d72eabdbc,Toronto Blue Jays,Athletics,-1.5,105,1.5,-125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,45eec2b395c23c0449b2d9ee928b3f8d,Miami Marlins,Colorado Rockies,-1.5,125,1.5,-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,88ab453feed0e220f331817b3aec9b00,Atlanta Braves,Kansas City Royals,-1.5,140,1.5,-165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
